date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2022-07-29,0.021871793710079176,-3.8225574307348915,12,13,0.9020705142708133,0.0979294857291867
2022-07-30,0.01203464846083925,-4.419965417908716,9,10,0.889110450139937,0.11088954986006305
2022-07-31,0.07316653310566609,-2.6150171605717745,18,19,0.8643691634552286,0.13563083654477137
2022-08-01,0.04156378222100145,-3.180526110611819,15,16,0.6919139136554495,0.3080860863445505
2022-08-02,NA,NA,NA,NA,NA,NA
2022-08-03,NA,NA,NA,NA,NA,NA
2022-08-04,NA,NA,NA,NA,NA,NA
2022-08-05,NA,NA,NA,NA,NA,NA
2022-08-06,NA,NA,NA,NA,NA,NA
2022-08-07,NA,NA,NA,NA,NA,NA
2022-08-08,NA,NA,NA,NA,NA,NA
2022-08-09,NA,NA,NA,NA,NA,NA
2022-08-10,NA,NA,NA,NA,NA,NA
2022-08-11,0.028060198727442108,-3.5734031221004665,13,14,0.6562989710986886,0.3437010289013114
2022-08-12,0.014757192708230091,-4.216024673818719,10,11,0.8694067296899491,0.13059327031005086
2022-08-13,0.01241810539709148,-4.388599758630497,9,10,0.7322821537488425,0.26771784625115747
2022-08-14,0.01191961137996358,-4.429570220228451,9,10,0.9371344617386101,0.06286553826138985
2022-08-15,0.02726378816753363,-3.602195898042146,13,14,0.8002628508070864,0.19973714919291363
2022-08-16,0.01324696231314438,-4.3239870122191855,9,10,0.4092184216922826,0.5907815783077174
2022-08-17,0.00949793334409372,-4.65668104676847,7,8,0.07268859443870561,0.9273114055612944
2022-08-18,NA,NA,NA,NA,NA,NA
2022-08-19,NA,NA,NA,NA,NA,NA
2022-08-20,0.0026488025288807916,-5.933647617004726,1,2,0.4575214456199857,0.5424785543800144
2022-08-21,0.0207420705825053,-3.875591245941911,11,12,0.1672395903059097,0.8327604096940903
2022-08-22,0.1242842923768289,-2.08518365710047,20,21,0.21520164609870412,0.7847983539012959
2022-08-23,NA,NA,NA,NA,NA,NA
